timestamp,cookie_id,campaign_id,external_site_id
1763082419,301764105,3,33676
1763082595,8048552469,3,886559
1763082613,2939992629,1,368175
1763082850,6176880678,2,13424
1763082875,5763224972,3,970749
1763082879,4471134620,3,708813
1763083021,4287557626,3,215712
1763083087,7039015810,2,575262
1763083216,8999287232,2,585549
1763083287,3794582289,2,426348
1763083402,9346613332,2,785898
1763083444,2193018007,3,262857
1763083508,4056692211,1,397329
1763083621,762992533,2,873734
1763083702,431989271,3,89678
1763083766,2857412511,2,510493
1763083803,4457119093,2,236009
1763083837,4880581294,2,732434
1763083840,1022707812,1,569864
1763083855,7230320020,1,591913
1763083866,3576041412,2,314801
1763084030,9045906237,1,869631
1763084160,6965646883,1,142176
1763084236,879722619,1,174789
1763084246,9700260900,3,521978
1763084251,4286566428,1,476907
1763084257,4802923671,3,282323
1763084367,2747259737,2,679472
1763084423,7548487298,2,385799
1763084529,2582334547,2,816714
1763084606,9465206654,1,220369
1763084703,4563797833,2,909581
1763084704,7547651985,1,813854
1763084864,5427936596,2,196471
1763084941,1105342571,2,137564
1763085082,6833113484,1,475986
1763085159,2250576352,2,428055
1763085211,7355491946,3,258657
1763085217,8683963352,3,233516
1763085235,8333639527,1,927340
1763085282,8155797858,1,234070
1763085309,9987469796,3,126169
1763085322,1695843143,1,909349
1763085532,5572464680,2,600448
1763085681,5061206991,3,818286
1763085728,6889610020,2,533837
1763085944,7878771598,2,283064
1763085949,3465226399,3,766065
1763085999,6670369104,2,336438
1763086099,1925378393,2,32381
1763086187,3524594279,3,454304
1763086223,3151331601,3,897400
1763086334,6687183346,3,114220
1763086359,480039696,2,29753
1763086440,1042032893,3,231809
1763086482,8390878967,3,741703
1763086710,9145517331,2,140192
1763086887,2656302018,1,557960
1763087036,2675433499,3,288829
1763087423,5738581187,3,730772
1763087679,240836827,2,8026
1763087862,2199537442,2,68086
1763087930,229652250,1,968076
1763087971,5339651379,3,221290
1763088179,1149956440,2,126813
1763088312,3697073944,2,892833
1763088351,9925111882,1,829494
1763088462,685718178,3,949067
1763088474,4430481880,3,987497
1763088480,3277609889,3,54849
1763088613,4058413466,1,958066
1763088631,7104809198,1,157075
1763088876,3613960116,2,646904
1763088977,9045937725,2,927662
1763089009,3124557737,1,684039
1763089159,634301883,3,12039
1763089205,2119276495,1,202333
1763089209,5328700702,2,967567
1763089316,3091382165,1,232640
1763089436,5512016535,1,936242
1763089601,9827636080,3,141345
1763090283,5610385008,2,43963
1763090318,365940382,2,526867
1763090412,8322496084,1,790652
1763090642,9149607049,2,769247
1763090682,7691120275,1,677398
1763090870,7555438829,3,790465
1763090933,126749895,1,471651
1763090950,781730141,3,453196
1763091032,1710710655,1,779766
1763091061,1122541754,1,589285
1763091187,5916242454,3,527099
1763091194,6229405070,3,900537
1763091291,821723010,1,256493
1763091547,4534477595,1,46082
1763091563,6913920219,2,165565
1763091676,6373398943,3,451167
1763091895,7825190832,2,652946
1763091920,8097657410,2,227429
1763092119,7311612785,2,301055
1763092152,1034486371,2,540388
1763092843,60103869,3,735706
1763093025,3603755157,1,907365
1763093225,1876836268,1,196935
1763093242,8318108924,2,544723
1763093495,4907869413,3,276326
1763093553,3182934144,1,107901
1763093796,7263812840,1,756467
1763093840,6372129053,3,409465
1763093937,6828064349,3,348522
1763093991,771962534,2,986344
1763094084,6470515405,1,418734
1763094386,8506231081,1,405452
1763094757,5925210308,2,857817
1763094764,6360340514,2,142730
1763095013,9971842184,3,458040
1763095098,8844623505,1,455644
1763095196,2058225193,2,195041
1763095284,716265601,2,296443
1763095494,5653001802,3,641371
1763095554,1254126999,3,432532
1763095892,5593731350,2,859943
1763096767,8469940096,1,43686
1763097141,1451433163,1,564144
1763097235,2941040139,2,166209
1763097240,4545638891,3,360516
1763097631,9631916832,3,931907
1763097986,8565693613,1,612352
1763098122,2399866942,1,808965
1763098450,3606343324,2,791296
1763098644,8785034122,3,298607
1763098947,9524757274,3,806569
1763098969,9484894281,1,579275
1763099518,9392000535,2,995246
1763099787,9364744663,2,287489
1763099870,3604541996,1,549058
1763099912,4354211438,3,535312
1763099956,6174055925,1,459515
1763100164,8905100711,1,455457
1763100203,8004685109,3,804353
1763100291,3814278317,2,812334
1763100654,9901955136,2,673617
1763100846,2144517909,3,640076
1763100873,6050591302,2,757942
1763101147,1291418280,3,336670
1763101210,3853546899,1,592976
1763101257,8680483214,1,242238
1763101335,2899701146,2,218662
1763101365,642562045,3,959676
1763101365,4088854046,1,2441
1763101406,2049849897,1,608848
1763101623,6863523153,3,919591
1763101690,2191283402,1,384414
1763101690,4364033128,3,630298
1763101720,9219518414,1,59139
1763101800,2398361769,2,927018
1763101823,6137915284,1,894263
1763101904,7484196325,2,518429
1763101904,5270161482,1,203486
1763101967,2177292531,2,133087
1763102006,9140692033,1,630897
1763102165,245426133,1,392672
1763102384,2671634565,1,123122
1763102387,955214330,1,137010
1763102648,1505004353,2,350970
1763102900,1559572275,2,318305
1763102912,237498870,2,978498
1763102926,4841702158,2,597498
1763103427,5873744767,2,994879
1763103494,7729110182,2,339021
1763103655,8799835867,1,661346
1763103702,2387362050,1,677166
1763103743,9615076933,2,15311
1763103753,6017187668,2,765047
1763103872,2017293614,2,10564
1763104054,9923148899,2,285138
1763104114,345292629,3,149880
1763104362,4143358557,3,277434
1763104372,2608262647,2,857637
1763104379,4954108642,3,24954
1763104505,248618190,2,392994
1763104516,3039159696,2,318582
1763104605,3620796107,3,887203
1763104631,2503654513,1,607553
1763104729,839888762,1,363099
1763104926,1141545962,1,427965
1763105006,2750305036,3,679382
1763105076,7830577213,1,981867
1763105135,6834393600,2,228627
1763105151,3619423661,3,83681
1763105177,7125025966,3,526777
1763105327,3653840416,3,323890
1763105382,8213652476,1,309912
1763105430,7229467342,2,139406
1763105477,8880149473,3,149513
1763105544,6926800896,3,103656
1763105610,7256164657,1,236331
1763105773,2328288656,2,951096
1763105846,4180882739,1,793602
1763105852,7701252036,2,95585
1763106561,8031151792,3,700188
1763106796,6327914680,2,131058
1763106940,3129026799,1,11807
1763106958,5818239305,1,84190
1763107187,1118108977,1,319323
1763107252,6975493007,1,702771
1763107303,6570617393,1,719422
1763107490,3132062207,3,668264
1763107494,3830836452,1,564421
1763107516,5337389825,3,997874
1763107565,5670021424,1,569632
1763107581,2492712447,2,581027
1763107624,9587220685,3,434374
1763107643,1164428728,1,908196
1763107707,6299324738,2,349817
1763107716,2984303214,2,133918
1763108041,2693187027,2,704433
1763108146,400339709,1,654376
1763108151,4716451416,3,252293
1763108162,1105587831,2,895139
1763108186,1768796627,2,622130
1763108189,1221922467,3,447109
1763108198,8132602071,2,242096
1763108266,3761904524,1,368497
1763108359,6642700563,2,241220
1763108368,6013982405,2,356181
1763108379,1918161943,2,783502
1763108410,5976650982,2,997185
1763108483,6534921840,1,222862
1763108714,2124682928,2,522809
1763108896,2947047974,2,884620
1763109249,8904025467,1,309635
1763109279,2407910362,1,820914
1763109286,263276039,3,183511
1763109297,8747386606,2,314292
1763109353,8740011335,2,1430
1763109429,6147021059,1,13469
1763109441,5933656203,2,793467
1763109585,7482140204,2,4702
1763109616,2271388685,2,77040
1763109626,9522995013,1,949621
1763109656,8452792585,2,626098
1763109729,6187882269,1,584119
1763110116,9968654614,2,779811
1763110169,3067997022,2,934767
1763110316,4963866556,1,706275
1763110320,8424229379,1,669050
1763110410,6799801417,2,474601
1763110617,1873613975,2,938735
1763110682,2187483702,2,713425
1763110764,6060817625,1,90554
1763110774,5116760819,3,467174
1763110777,3448391781,1,409143
1763110790,5832913781,3,431514
1763110839,9377380192,1,504728
1763110857,9497043421,2,172715
1763110955,1916813418,2,778471
1763110991,824945442,2,577014
1763111133,4473794525,3,550997
1763111221,3649363724,2,510216
1763111231,6389507870,1,963644
1763111251,2099324010,2,951373
1763111390,1998347076,3,535956
1763111515,7460089085,2,404157
1763111568,776012979,1,749639
1763111681,4899002392,3,804952
1763111828,7980720718,2,307097
1763111929,9208305832,3,948423
1763112398,1428142683,2,453750
1763112418,9882802255,2,809841
1763112459,4190316322,1,561883
1763112475,268055309,2,792082
1763112533,2802239399,3,968211
1763112634,7099310083,1,895326
1763112656,292302901,2,451167
1763112834,2414026179,1,718501
1763113011,2984126122,1,173591
1763113130,7560009041,3,126723
1763113251,2415045276,1,515891
1763113337,8883686284,3,393870
1763113408,2958692238,3,733632
1763113563,7456406518,3,601466
1763114060,3878673151,3,487658
1763114375,7386750147,2,979284
1763114530,6342888977,2,45251
1763114627,6118095898,1,948236
1763114718,5810703518,3,124462
1763114753,9514021536,1,530977
1763114754,272393369,1,866307
1763114879,4196626701,2,845546
1763114884,3994470977,1,28278
1763114911,1645390170,1,593208
1763115024,8283324875,1,359086
1763115263,6968881048,1,383860
1763115324,6311771739,2,183234
1763115405,9623460225,2,944133
1763115533,9853548879,2,718591
1763115552,1434738372,3,177836
1763115821,7337687273,3,542694
1763115865,180325915,2,393825
1763115870,6603569373,1,188722
1763116036,9360095275,3,71732
1763116140,5370786784,1,742766
1763116268,8773103534,3,331961
1763116275,2515427238,3,266503
1763116296,766234250,1,962723
1763116382,2453361757,2,935553
1763116397,3890996481,3,838950
1763116609,2799586865,2,234115
1763116646,5323225231,3,447476
1763116736,8978805769,1,248557
1763116927,3769427352,1,681920
1763116931,8328098402,2,157539
1763117028,1446827374,2,709135
1763117069,9349915225,2,361624
1763117122,8097764413,1,704156
1763117165,3087928995,2,492734
1763117183,6219496333,3,676612
1763117198,416577611,3,423121
1763117209,3258372984,1,255520
1763117354,3650348817,2,530558
1763117386,5804596176,2,359318
1763117401,8943937025,1,672322
1763117424,2740884452,3,995613
1763117511,433726130,3,29476
1763117522,6335800847,2,284262
1763117545,204405185,3,325687
1763117629,6609471002,3,386907
1763117635,961842775,2,883609
1763117787,7844699343,3,578167
1763117865,6257457634,1,155967
1763117909,4204066576,2,346725
1763117957,3383483181,1,213264
1763118077,5660619427,3,408312
1763118157,1103094186,3,696265
1763118169,9880063140,1,612629
1763118199,6291429989,1,452597
1763118319,7323911107,2,99733
1763118373,834335262,3,202468
1763118389,4951854173,3,679749
1763118489,8767178686,1,462008
1763118684,5800213441,1,575771
1763118685,5062206212,3,546797
1763118715,5981276998,3,634588
1763118732,328962088,1,741014
1763118845,9871230330,1,675369
1763119048,9039443008,2,228859
1763119099,1783066987,1,984038
1763119249,6695296911,1,586148
1763119361,6223945855,3,338699
1763119536,5594816867,1,641970
1763119668,8728242323,1,539093
1763119817,5291483384,1,462285
1763119935,2301308567,3,950497
1763119964,8172208879,1,326795
1763120033,4141991846,1,979007
1763120082,4587702452,1,141577
1763120206,2650149306,1,759237
1763120252,3996958529,1,368961
1763120285,1339358912,2,851820
1763120310,8133109439,2,878533
1763120518,1067856344,2,552794
1763120609,402555335,2,555010
1763120769,4601277461,1,707750
1763120877,1221779185,2,43821
1763120881,1874209055,1,169855
1763121056,9367301024,2,402914
1763121122,5899528959,2,923140
1763121173,3403211014,2,509939
1763121189,100813250,2,444526
1763121230,6567265257,3,715918
1763121261,3671377672,2,673797
1763121499,5649922503,3,811226
1763121606,6741831714,2,840290
1763121622,1795878699,2,664940
1763121630,4551283244,1,973197
1763121690,4947680977,1,892556
1763121710,1872447533,3,55216
1763121716,2981477643,3,865708
1763121783,2325788543,3,276790
1763122031,9504230295,3,496283
1763122096,8035488598,2,517733
1763122137,6376394640,1,202056
1763122212,9368911026,3,242837
1763122368,2908851632,1,608983
1763122538,5024436339,2,927617
1763122691,4889652049,3,875628
1763122805,3404796483,2,530558
1763122827,1896937224,2,412280
1763122912,3163659573,2,330119
1763123021,7068386104,1,55126
1763123054,628528706,3,789589
1763123114,4850224292,3,762097
1763123656,9417613835,2,240576
1763123697,3982675899,1,186925
1763123917,4156609963,1,418599
1763123978,1735819370,1,365592
1763124085,5626920802,1,256351
1763124105,8254630975,2,203808
1763124119,5477516494,1,393870
1763124163,251725260,1,837520
1763124181,2954636873,1,601556
1763124201,7532563979,2,207544
1763124276,6410566154,3,292475
1763124305,3699477408,3,336393
1763124343,4163090751,3,719699
1763124555,5092620794,1,838673
1763124771,3085114895,1,288043
1763124807,8666500810,3,693637
1763124816,4964204267,1,956958
1763124906,3206951245,3,860265
1763125159,7440971209,3,888865
1763125304,4865670388,1,44098
1763125374,3377278673,2,709000
1763125381,3104463444,3,417768
1763125411,6477829672,2,803799
1763125425,8252169035,3,358674
1763125591,286626878,2,714443
1763125607,7320215154,3,730540
1763125745,5072461056,2,784932
1763125796,881977579,1,757530
1763125818,5693043671,3,812656
1763125888,5373973990,1,479355
1763125941,6245909059,3,298195
1763125959,3419790905,1,486460
1763125985,3099407933,3,911932
1763126033,7563656439,2,488025
1763126123,7607979730,2,314524
1763126176,3865133772,3,149513
1763126187,1510995105,1,43731
1763126196,9079220751,3,503665
1763126224,7538015207,2,446510
1763126278,8437923955,2,942748
1763126506,9386581953,3,507446
1763126642,6063979093,1,701940
1763126728,1277278434,2,496515
1763126854,5257312947,2,18313
1763126922,3355274550,3,854867
1763127056,6617960592,3,700188
1763127087,3863714297,1,211235
1763127180,9332914279,2,610001
1763127322,2181091961,3,904827
1763127372,4272869774,1,402682
1763127422,4498442337,1,566727
1763127527,5670363300,3,940532
1763127580,6676257242,3,733909
1763127677,4829142624,1,413755
1763127794,8737706289,3,986022
1763127863,3692138628,3,997043
1763128080,1489759723,1,90786
1763128119,1813535952,2,883886
1763128271,3832923215,3,364349
1763128430,50474140,3,567004
1763128433,1015586002,2,385567
1763128531,2360189625,2,442123
1763128620,7808836791,2,539834
1763128630,1304836485,2,866816
1763128728,3993337291,3,637770
1763128824,4591444304,1,148959
1763128855,5095793310,3,632836
1763128969,6428256750,2,659961
1763129209,3591718812,1,412325
1763129254,9847317352,1,247539
1763129800,5036479482,3,437975
1763130129,5471075491,1,734508
1763130161,165642043,3,625821
1763130173,300019159,1,425704
1763130230,8620733268,1,142266
1763130263,8139144025,2,773215
1763130287,4723482179,2,694281
1763130388,340364948,3,579507
1763130420,1475317353,3,149371
1763130496,4576299896,3,310002
1763130557,2402908865,3,643767
1763130737,419917819,2,116204
1763130794,8225422727,1,474189
1763130863,8400120445,1,561651
1763130989,8285470490,2,930387
1763131148,8414172576,1,23015
1763131575,5935689398,2,79391
1763131835,7577475635,2,239558
1763131856,2982678519,2,601002
1763131939,6499157958,1,292243
1763131952,888645796,1,787238
1763132089,2862376406,2,487059
1763132263,4730074913,1,691421
1763132285,9831223947,3,455367
1763132300,5805109606,3,14023
1763132447,1326893435,2,648888
1763132497,4029219019,2,231996
1763132559,6384342722,3,561838
1763132611,3321946510,3,745259
1763132618,6898358796,3,71088
1763132813,4989837404,3,739674
1763133173,510817013,1,509984
1763133249,9131503570,1,260551
1763133269,2144912236,1,726991
1763133292,1296042352,3,960417
1763133338,7448883754,3,215203
1763133510,9315686700,1,191769
1763133670,8761571217,2,575030
1763133891,6645791778,3,890572
1763134008,6177530174,1,91430
1763134027,3770446314,2,204407
1763134091,6275994971,3,650595
1763134345,4865318675,1,583752
1763134733,8853088204,3,82341
1763134739,4217386655,2,994370
1763134751,759398162,1,516168
1763134819,2988873100,3,342480
1763134885,5203914342,1,924570
1763135020,8323574884,3,510448
1763135253,7866312050,3,763894
1763135287,9805480101,3,181572
1763135344,428182358,3,445125
1763135425,5836879005,3,4889
1763135523,1117516389,3,141390
1763135733,2286216575,3,185907
1763135824,3030102311,2,50050
1763135890,7852961714,1,352812
1763136243,6051775763,1,440558
1763136401,6691402831,1,19743
1763136423,6865257460,1,778471
1763136583,732722784,2,791528
1763136641,6448388486,3,912718
1763136850,6208543900,2,897722
1763136919,7637454869,1,736447
1763136942,201450304,2,825294
1763137125,3663407377,2,850023
1763137258,7647340355,2,267237
1763137268,7202351993,1,73484
1763137402,6261659785,2,572447
1763137787,9452933016,1,906257
1763137847,3532553863,3,876317
1763138172,3513410027,3,800340
1763138216,4016078201,3,703879
1763138249,7665953842,3,180097
1763138253,6762038371,1,66656
1763138320,1347920236,2,348432
1763138421,5106528210,3,397194
1763138705,6862831520,2,220878
1763138707,9455903076,1,609814
1763138837,9348798032,1,856941
1763138842,8382591315,1,110207
1763138879,7294082696,2,534436
1763139007,9299242335,2,270516
1763139077,3934684630,1,131612
1763139208,7046314051,2,997829
1763139291,4594166222,1,736215
1763139621,7016929766,3,634311
1763139680,3045486713,1,929556
1763139881,6671688666,3,818608
1763139892,9277815938,3,921710
1763139895,4693434379,1,939244
1763139906,8944157247,3,118510
1763140080,3628985009,2,374494
1763140155,5316357633,2,781885
1763140261,6468362990,1,790420
1763140263,537079225,3,790330
1763140312,8631001301,1,453982
1763140357,9107227968,3,83958
1763140377,4928931236,3,512986
1763140385,7502608358,1,387274
1763140439,1395079789,2,766342
1763140577,4427324178,2,912299
1763140858,5302795903,1,929137
1763140864,5600343651,1,910779
1763140871,8655812428,3,218018
1763140895,5744291598,2,334686
1763140942,9649259435,1,176084
1763140947,2527248503,2,303174
1763141319,2223409738,2,521701
1763141401,8717741357,2,105730
1763141473,9025322981,1,899751
1763141771,61445194,1,783315
1763141885,6250414562,2,826724
1763141891,3490457322,2,948236
1763141947,3406397695,1,279373
1763141947,2037191099,1,290446
1763141965,3454033334,1,656315
1763141971,9179382507,1,570418
1763141989,9918054641,1,512986
1763142025,5992664977,3,420950
1763142084,9412202890,1,577336
1763142282,9843993514,1,667111
1763142396,3902337650,3,77684
1763142506,4893728600,1,774226
1763142579,9973497166,2,632604
1763142724,1805988281,3,509295
1763142734,5729549822,1,807767
1763142808,6012556489,1,489043
1763142818,2177755337,3,880749
1763142929,6131647840,1,257414
1763142947,7514674406,2,535125
1763143140,8219836429,3,93601
1763143203,4620224316,3,825990
1763143255,3524081458,3,395255
1763143268,6250421863,3,131934
1763143303,1612402056,1,982421
1763143532,7657867671,2,732846
1763143532,4832856130,1,861096
1763143557,3588768157,3,871795
1763143662,8434555476,2,147252
1763143735,4760418415,2,718546
1763143934,5827978827,1,2396
1763144084,951464816,3,882269
1763144177,5362950322,3,542185
1763144324,4245857704,3,130227
1763144332,81478091,2,952758
1763144360,3126983984,2,454259
1763144361,1157573191,3,346538
1763144457,645325682,3,461132
1763144482,7572446740,1,147110
1763144556,1053857450,2,84834
1763144620,8759603663,2,750425
1763144629,7037790410,3,748531
1763144698,580291066,1,837842
1763144717,2983280511,1,66888
1763144849,6811147515,3,68550
1763144943,991619421,2,978917
1763145015,2272283823,1,926741
1763145029,5754254748,1,431102
1763145155,8402130994,1,689901
1763145182,3968862312,1,90000
1763145183,4654109844,2,582966
1763145253,8565047078,2,375924
1763145392,1610589759,1,337082
1763145415,4283846285,1,290768
1763145419,2316345319,2,610877
1763145422,4021104729,1,692896
1763145451,8984345547,2,587623
1763145623,2204225378,3,284861
1763145636,6776084082,3,622362
1763145701,1549922915,2,176683
1763145731,3964461659,3,579642
1763145731,1709419273,2,21173
1763145753,8067595620,3,525991
1763145924,727655889,2,844026
1763145934,4694412379,1,984637
1763146060,7527738688,2,664483
1763146083,4376457406,3,152650
1763146090,3386384592,3,510815
1763146101,2120317192,2,448120
1763146115,8309834628,1,363054
1763146131,8594047376,2,710153
1763146259,6739769129,3,678042
1763146330,9523358728,3,7240
1763146341,7182497187,1,676799
1763146445,3889059488,2,228859
1763146492,9482245848,3,375235
1763146510,3838748723,3,513585
1763146799,3049513140,3,168792
1763146852,9826967421,3,601002
1763146875,7288652740,1,514139
1763146927,9513318376,2,125428
1763147040,9146703834,3,929279
1763147186,2224600292,2,831523
1763147211,8858585530,2,292288
1763147234,6628812966,1,114175
1763147305,583695359,2,580383
1763147350,981656208,3,130272
1763147409,6702917470,3,556994
1763147486,4548324871,3,339942
1763147548,2587234010,3,47377
1763147576,6188161058,1,704291
1763147681,2582720764,3,819162
1763147722,7772543194,3,847118
1763147866,2916514281,3,382752
1763147899,6586299499,1,484521
1763147986,837078483,1,598097
1763148205,4940497978,2,156985
1763148301,3653610237,1,575307
1763148356,6043689611,3,912808
1763148628,3111009241,2,633480
1763148649,5791936107,3,123077
1763148720,2576456873,1,693592
1763148730,5541576285,3,898553
1763148737,1892381283,3,388891
1763148749,4558964070,3,402360
1763148779,9028216276,1,513031
1763148901,712301215,3,267701
1763148965,1472898935,1,983065
1763149004,6575688105,3,903352
1763149039,6236387723,2,175208
1763149040,9507661130,3,383216
1763149229,9464918956,1,466066
1763149355,5146492842,3,639477
1763149384,3454664702,2,65735
1763149430,2716282098,2,862017
1763149456,1214520591,1,602020
1763149491,8214719358,2,781054
1763149493,7722125761,3,430825
1763149765,5560241644,1,294227
1763149803,639157385,1,446832
1763149935,2062883014,1,49728
1763149955,5588643315,2,327072
1763150027,7565281448,3,978086
1763150160,8134713534,1,593440
1763150173,9923846199,3,494531
1763150193,5896806314,3,51203
1763150264,4669349177,1,358532
1763150363,3634964751,1,903719
1763150368,7594025204,2,81465
1763150377,8590205922,2,456333
1763150399,3086618554,3,451998
1763150415,4955826526,3,431192
1763150415,3801100148,2,535035
1763150500,3988575345,2,177604
1763150657,3806973804,1,368774
1763150688,7531169521,2,329700
1763150749,9291308259,3,923282
1763150826,1858260780,2,902154
1763150831,5841963993,1,596899
1763150890,9703394624,2,524007
1763150897,2596591985,3,243436
1763151000,133321569,1,587166
1763151165,1384508797,1,936384
1763151304,1611106790,1,883744
1763151324,1237601645,2,547905
1763151328,5084786693,3,202887
1763151408,2523148466,2,89169
1763151550,945999865,2,238038
1763151813,9945900407,2,197579
1763151836,4955057214,1,64215
1763151918,2266273882,2,267701
1763151933,1575387178,1,163214
1763151942,6077487407,1,899062
1763151957,8717709502,2,930155
1763151962,1996426802,3,862938
1763152056,4660529037,3,443972
1763152116,4894152283,2,490009
1763152247,7663250318,1,768049
1763152331,1177343018,3,585549
1763152377,3335852844,1,265163
1763152386,1122712610,1,933292
1763152574,8807914792,1,45161
1763152578,7283089703,1,36858
1763152766,4226024846,2,30075
1763152780,9124891466,1,337269
1763152846,2580674691,3,429208
1763152919,8283988606,3,686023
1763152952,8305193183,3,430825
1763152993,1063470573,2,820959
1763153065,6540029469,3,448539
1763153170,3261424566,1,281402
1763153252,7944145162,3,895880
1763153338,1205107717,1,438297
1763153363,7415699005,1,98857
1763153382,1404301086,3,558746
1763153483,9183815555,3,652901
1763153561,2376311722,2,690036
1763153751,3193834182,1,899751
1763153773,8736986800,1,740228
1763153878,91001904,2,109421
1763153989,6977677816,1,220002
1763154061,5361176416,1,11485
1763154110,9634234829,3,253768
1763154123,6030899371,2,207454
1763154143,6255664856,3,527286
1763154162,8389064885,3,164966
1763154282,4148185205,1,157075
1763154290,5096886318,2,210868
1763154294,8045801703,1,976102
1763154305,9639734088,2,614845
1763154307,6706198495,3,777318
1763154605,521218459,2,238315
1763154607,5176934105,2,759559
1763154626,6041424264,3,643123
1763154806,1442794391,2,966
1763154815,8576308006,1,831478
1763154892,9166503754,3,54108
1763154948,4488516831,2,428609
1763154979,2581157706,2,432390
1763154983,7930078110,1,153526
1763155046,1706907467,3,746135
1763155090,9375675583,1,469435
1763155112,651738086,1,684548
1763155193,7829930694,1,102226
1763155220,4938527015,1,409420
1763155239,4459432747,1,778471
1763155246,6422376632,3,874475
1763155249,3217399320,1,811870
1763155308,554874171,3,713335
1763155351,2283753268,2,188999
1763155394,3697178907,2,59648
1763155475,4171665285,3,14113
1763155501,5408845837,1,481197
1763155523,1858711562,2,667987
1763155528,7225405709,3,416615
1763155616,8884322832,3,494621
1763155633,2461712307,2,214050
1763155754,1916689489,1,719055
1763155761,3823064270,2,275637
1763155864,9328758224,1,254786
1763155887,6211309663,3,775566
1763155926,1518944474,3,351292
1763156045,8278404896,1,343633
1763156216,8361814391,3,724775
1763156242,2564321229,2,434606
1763156260,7167844076,3,256905
1763156323,9993679347,2,11208
1763156391,7151757637,2,317429
1763156514,4781674123,3,260229
1763156516,8223396606,1,97105
1763156536,9904029891,1,670660
1763156560,5452072812,3,985513
1763156742,4927879035,1,401020
1763156760,8444814141,2,749594
1763156788,8406858151,3,14854
1763156814,8680679679,3,595881
1763156840,860624998,2,867093
1763156845,4959810012,2,421272
1763156879,9287747866,2,96461
1763156940,2946691777,2,796185
1763156951,9233125863,3,823774
1763156968,6348876728,3,827555
1763157166,5834977445,1,465931
1763157236,3094690887,1,713058
1763157326,2397250516,1,947824
1763157374,6096759950,1,521334
1763157375,3854027940,1,369792
1763157497,4207065249,1,787283
1763157571,642172443,2,166995
1763157628,2512360939,2,373064
1763157789,551089808,2,518242
1763157791,478570220,3,727957
1763157854,9850320340,3,215203
1763157953,7016196415,2,908885
1763157980,907870325,3,320798
1763158108,1358011264,2,645938
1763158110,4606788684,1,667388
1763158142,3377677813,2,773627
1763158177,528775264,3,456797
1763158270,4409091727,1,210868
1763158276,4726050362,3,540800
1763158315,6285732585,2,785576
1763158367,9738455500,1,817455
1763158396,6180902180,3,566360
1763158398,2530304167,1,821745
1763158568,7655161426,1,793789
1763158578,6480609521,1,597775
1763158783,9788903673,3,777827
1763158809,7948139716,2,446046
1763158810,4965147707,2,169301
1763158875,4348773152,3,986898
1763158897,1553486359,3,804907
1763158936,1177629956,3,29708
1763159055,4776261763,1,35795
1763159117,7123320715,3,827143
1763159366,3229901985,1,725052
1763159375,6599095281,3,959676
1763159519,241030831,1,794066
1763159527,4323539384,3,428100
1763159630,450598040,3,917652
1763159677,1261498608,1,342667
1763159694,7995892149,1,177050
1763159736,7306360950,2,64904
1763159788,6517519344,3,114130
1763159872,7241513502,2,198455
1763159892,7781209870,2,65645
1763159934,5373743724,1,788990
1763160066,9518531802,3,546198
1763160083,4977169881,1,25463
1763160088,6018461641,3,856342
1763160266,9640884368,2,523595
1763160275,4685676752,2,765556
1763160450,5125456024,3,978176
1763160519,2940058791,2,708214
1763160550,4809885027,1,504219
1763160550,5928293629,2,761588
1763160601,1144171170,3,216356
1763160613,4032137355,2,714720
1763160649,1374829351,1,406695
1763160670,5055049634,2,78605
1763160689,1583524418,3,187015
1763160706,5958919617,3,632140
1763160730,9737825381,3,939244
1763160821,9682252981,2,318537
1763160847,4056569979,2,602110
1763160861,9989909635,3,579874
1763160862,1745696035,2,20110
1763160990,7242251187,2,192922
1763160991,3781244945,3,797757
1763161062,5450131958,1,319600
1763161071,1475096383,1,887113
1763161166,6871852058,3,516767
1763161318,8003454865,2,664528
1763161353,1945206583,3,748441
1763161378,3613331926,3,55358
1763161381,5115618782,3,230656
1763161499,5349577603,3,674351
1763161519,6546258394,3,666512
1763161835,6014323864,1,189740
1763161844,1612787564,1,915391
1763161863,9046923031,1,147020
1763162053,3987307808,2,50649
1763162119,8729163982,1,385058
1763162144,354115882,1,732846
1763162423,8012987418,2,608429
1763162435,6382393486,1,14944
1763162478,9199175522,1,637538
1763162519,5002036477,3,483458
1763162527,2379930113,1,401207
1763162544,9099024172,2,703325
1763162550,7551015057,2,174190
1763162671,2714593463,3,179356
1763162709,8946102895,1,992019
1763162735,4786592310,3,788668
1763162805,6602714528,1,987587
1763162880,1952031422,2,862661
1763162891,4300226399,1,519305
1763162905,8419171617,1,287489
1763162922,7627282984,1,110716
1763162930,5111446081,3,541541
1763162950,2251212398,1,52820
1763163009,9566099075,1,208420
1763163093,8379978093,1,448075
1763163335,1993019170,3,791528
1763163377,7944544366,1,704246
1763163383,7882545438,3,331684
1763163389,8248085032,3,605711
1763163526,325974668,2,180142
1763163536,5405969398,1,593163
1763163573,7510064433,2,528993
1763163636,3455155730,1,217831
1763163701,4952149192,3,737645
1763163704,4130358532,3,851086
1763163987,3736123297,2,877193
1763164146,4588423616,2,845089
1763164175,5732819664,3,620610
1763164194,6705809064,2,104764
1763164210,5569359045,3,281170
1763164287,233970560,1,930155
1763164309,9108790003,3,995014
1763164553,4841367270,3,415462
1763164636,2809216887,1,676290
1763164649,8765705266,1,372697
